Logo,Title,Location,Company,Description,ApplyLink,Job_type
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Sales Assistant,"Fallbrook, CA",Strategic Staffing Inc.,"We are a staffing agency currently recruiting for a temporary to hire Sales Assistant for our client, a growing National Company with a 15 year history as a Leading Provider of Products and Services ...",https://www.ziprecruiter.com/ojob/b80fc8fc5f9d56ddaee249700029bbdc?lvk=4vWkY9H17pejXMRH60pFtg.--Lo1zymkjk,Full-Time
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/943365c3.png=s64x64,Clinical Assistant / Sales Assistant for MedSpa,"Vista, CA",South Coast MedSpa,We are seeking a Medical Assistant to join our South Coast MedSpa team! You will perform routine administrative and clinical assignments to keep the medical facility running smoothly. We are only ...,https://www.ziprecruiter.com/jobs/diamond-environmental-services-lp-316ef3f4/pumper-service-driver-commercial-36595c56?lvk=jqCqH969jqq_q69oYN0VrQ.--Lo-_0D6nR,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Commercial Care Advisor,"Oceanside, CA",GreatCall,"POSITION: Commercial Care Advisor DEPARTMENT: 512 - Commercial Care REPORTING SUPERVISOR: Supervisor, Commercial Care DIRECT REPORTS: No FLSA : Non-Exempt EMPLOYMENT STATUS: Direct Hire TRAVEL ...",https://www.ziprecruiter.com/ojob/576eae1e22fda76405e2c80767176e04?lvk=ldkJesvSTIJR3L5BO19AUg.--LmulTC8-F,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Outlet Receiving Associate,"San Marcos, CA",Restoration Hardware,The Outlet Stock Associate embraces an unwavering commitment to quality and determination to achieve operational excellence and inventory accuracy. They work in collaboration and partnership with all ...,https://www.ziprecruiter.com/jobs/vector-marketing-54aeaf9c/work-from-home-entry-level-sales-rep-0d6150e6?lvk=W2rKeaMM9KforhXMXjDA_Q.--LnqfqvE1w,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Truck Driver - Home Daily - Earn $23.69/Hour + No-Touch Freight,"Escondido, CA","Penske - Colton, CA",Penske Logistics is Hiring CDL-A Truck Drivers No-Touch Freight - Earn $23.69 Per Hour Ready to put your truck-driving career in high gear? Make the shift and fuel your career as a CDL Class A/Touch ...,https://click.appcast.io/track/5x3tz2t?cs=d8x&jg=2z26&bid=viVMAPGFWwJQTmWThIkjXQ==&cid=c0965706-af63-4e26-8031-a2d61266d9f2,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Client Services Representative,"Temecula, CA",Apeks Marine Equipment,"Job Details Job Location : AQA - Vista - Vista, CA Education Level : 2 Year Degree Salary Range : Undisclosed Description Who We Are? Aqua Lung is a team of passionate people united by a desire to do ...",https://www.ziprecruiter.com/ojob/a003ab3fdb05267c519ea86292d36aa3?lvk=tENFIL5tbtr_aK5Z3rqJPg.--LnvzG6QuZ,Part-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Seasonal Sales Teammate,"Escondido, CA","Under Armour, Inc.",Under Armour Retail is seeking a brand passionate Sales Associate. The Sales Associate is responsible for individual sales performance. By maintaining a working knowledge of all Under Armour products ...,http://www.linkup.com/joblistings/?job=cd20c6eff12035a8fce5a84e50545e49&cid=a74b6726-174f-49fb-b127-abc5fdb93817,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Support Specialist (Jr. Systems Administrator),"Carlsbad, CA",Spotlink,"Job Summary Working directly under the Support Supervisor, this support specialist will provide lynch pin support services to our clients. You will be providing front line remote and on-site support ...",https://www.ziprecruiter.com/ojob/5d339e7455751d4022b0ff45f253ea25?lvk=i1k5KGCZnS4J52lgjCYSKg.--Lo86zvHHR,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Funeral Services Assistant,"Encinitas, CA","SCI Shared Resources, LLC",Our associates celebrate lives. We celebrate our associates. Consider the possibilities of joining a Great Place to Work! Provides clerical and administrative assistance supporting funeral operations,https://www.ziprecruiter.com/jobs/sanitary-fluid-products-e96fa79f/outside-technical-sales-representative-f30aac8d?lvk=ywXFqFgxQTTkqpm0nVeuxw.--LnvpvnXVc,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Merchandise Associate,"Carlsbad, CA","The TJX Companies, Inc.","Responsible for delivering a highly satisfied customer experience demonstrated by engaging and interacting with all customers, embodying customer experience principals and philosophy, and maintaining ...",https://www.ziprecruiter.com/jobs/global-saas-provider-b8d85230/customer-service-representative-c593a76b?lvk=euJqRbaU_28jPul2WKJExA.--LnUxIeSGw,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,"RN-PCU/Stepdown Travel Nursing Opportunity Available in Escondido, CA","Carlsbad, CA",RNnetwork,"* RNnetwork has an excellent travel opportunity for a provider experienced in the following specialty: RN-PCU/Stepdown. This opportunity will be available in Escondido, CA. The Step Down Unit position ...",https://click.appcast.io/track/63spvjw?cs=cuz&jg=34ag&bid=lqoIfZS7Ja_LCveufxvy9g==&cid=8ff4cf59-04d0-4d8d-aeb9-aeba9d693ed9,Full-Time
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/9bfd8aee.jpeg=s64x64,Office Administrator,"San Marcos, CA",Suna Solutions,"We are currently looking for an Office Administrator to support our front office in the Carlsbad location. In this role you will be responsible for greeting visitors, answering the phones, assist ...",https://www.ziprecruiter.com/ojob/03122e638773c76cc23b019b0a0e8cda?lvk=nPog904MJ5gWga2VSwdBqQ.--LoCvQQlDc,
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Client Service Coordinator - 000144,"Escondido, CA",Banfield Pet Hospital,"**Client Service Coordinator** **SUMMARY OF JOB PURPOSE AND FUNCTION** The Client Service Coordinator (""CSC"") drives the flow of clients and pets through the hospital, maximizes the productivity of the ...",https://www.ziprecruiter.com/ojob/58b444f7cbb2444dcae5a4c2418086dd?lvk=fBzx8zlV8zSiTHFh_Bwe1g.--LnSpARBOk,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Customer Support Representative,"San Diego, CA",SeaSpine,"As a Customer Support Representative on our team, you'll provide excellent customer service and sales support through timely, accurate, and complete processing of orders and product requests ...",https://www.ziprecruiter.com/jobs/sedona-staffing-moline-bd2acdfc/call-center-customer-support-specialist-7e93baff?lvk=UMopy2ezVMvfxOUyJ37Zyw.--Lmhecoej-,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Customer Support Engineer,"Carlsbad, CA",Antech Diagnotics,"Overview The Customer Support Engineer, Associate handles service and technical issues related to Sound products. This individual utilizes strong customer service paired with a methodical ...",https://www.ziprecruiter.com/ojob/762fa98d639f6a80509a004fa57f0a53?lvk=JBoBztYex3fost9BPo2y-A.--Lo9c2vSlR,Full-Time
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/c6792bd6.jpeg=s64x64,Career Sales / Door To Door / ADT Security,"Escondido, CA",Safe Haven Security,Safe Haven Security is the largest employee based ADT dealer in the world. Recently we were recognized by Inc. Magazine as one of the fastest growing companies in America. We are a privately-held ...,https://click.appcast.io/track/56apstp?cs=5z9&jg=27gn&bid=viVMAPGFWwJQTmWThIkjXQ==&cid=db852e5a-9f23-4a50-baa2-96d79f1470f3,Part-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,BDC Service/Call Center,"Escondido, CA",Lexus Escondido,Do you love helping customers and have great phone skills? Would you want to work in a position with serious potential for growth in your career? Look no further! The Service Department in Lexus ...,https://99only.jobinfo.com/public/description.php?jid=22846001&refid=668,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Senior Customer Support EUV Upgrades Intro Analyst,"Oceanside, CA",Asml Us,"Senior Customer Support EUV Upgrades Intro Analyst Location San Diego - CA, US Entity ASML US, LLC Degree Bachelor Experience 3-7 years Team Customer support Job category Other job categories Travel ...",https://www.ziprecruiter.com/ojob/09efb716bff3de2a48164d1e2ded3fff?lvk=f8DTCG_7Y1xpAs78sLoQcw.--LninJSDmo,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Admin/Secretary,"Vista, CA",Carlsbad Bicycle Company,DUTIES: Data entry into excel workbooks Process payments from customers and prepare bank deposits Update sales orders. CORE COMPETENCIES Accurate and honest with good work ethic Maintains ...,https://jobs.autonation.com/jobs/146339?lang=en-us&iis=Recruitics&iisn=ziprecruiter&rx_c=sales-category&rx_campaign=ziprecruiter35&rx_group=114530&rx_job=146339&rx_medium=cpc&rx_r=none&rx_source=ziprecruiter&rx_ts=20201116T160643Z&rx_p=90a11d12-22c0-4df8-9d79-fc76fa698753&rx_viewer=5fd04d49283011eba5b2bfa846e67a4be77d2fa1a5ed4571bd630663e269be41,Full-Time
https://www.ziprecruiter.com/zrs/9927a89e/img/candidate/business.svg,Funeral Services Assistant,"Temecula, CA",Service Corporation International,Our associates celebrate lives. We celebrate our associates. Consider the possibilities of joining a Great Place to Work! Provides clerical and administrative assistance supporting funeral operations,https://www.ziprecruiter.com/ojob/2e36606f882af7a9f0c01163c76b7561?lvk=M3HJdqRV3_QPRi64stEkBQ.--Ln_8eGOpc,Full-Time
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/c2f0fc8e.jpeg=s64x64,Solar Sales Representative - RAMP UP BONUS,"Vista, CA",Infinity Energy Inc,"$300 - $2500 per Kilowatt, average system size is 6 to 10 Kilowatts, YOU DECIDE COMMISSION AND $1000 UP-FRONT BONUS ON EACH SALE, REST AT INSTALL AND $3750 RAMP UP BONUS, $750 FOR FIRST 5 INSTALLS",https://www.ziprecruiter.com/jobs/lincoln-military-housing-21a7e464/service-coordinator-30d3d799?lvk=pYXL8ZM9TKMbe50XhEnDXA.--LnKZ3nrDN,Full-Time
https://www.ziprecruiter.com/svc/fotomat/public-ziprecruiter/uploads/d7a61fcf.jpeg=s64x64,Inside Sales Representative,"Oceanside, CA",Search Partners,"We are seeking an Inside Sales Representative to join our client's team in Northern San Diego County! Our client, a financial institution based in Orange County with office nationwide, just opened a ...",https://www.allretailjobs.com/cgi-local/search.cgi?action=ViewJobDetails&TypeOfUser=browse&JobIndNum=15761853&from=ziprecruiter-oa-cpc&cid=c983247b-d0e8-49dc-b7e0-c823afa5b3d9,Full-Time
